id,product_id,return_date,quantity_returned,reason,created_at,store_id
RET-0000287,PRD-0036,2024-07-11,1,Spoiled on arrival,2024-07-11T16:32:00,MUM-001
RET-0000288,PRD-0036,2024-08-23,3,Over-ripened,2024-08-23T14:09:00,MUM-001
RET-0000289,PRD-0036,2024-10-16,1,Damaged,2024-10-16T16:07:00,MUM-001
RET-0000290,PRD-0036,2024-10-29,2,Damaged,2024-10-29T18:54:00,MUM-001
RET-0000291,PRD-0036,2024-12-09,2,Spoiled on arrival,2024-12-09T13:02:00,MUM-001
RET-0000292,PRD-0036,2024-12-19,3,Spoiled on arrival,2024-12-19T15:44:00,MUM-001
RET-0000293,PRD-0037,2024-03-08,1,Over-ripened,2024-03-08T11:46:00,MUM-001
RET-0000294,PRD-0037,2024-03-18,3,Spoiled on arrival,2024-03-18T15:29:00,MUM-001
RET-0000295,PRD-0037,2024-04-06,3,Wrong quantity,2024-04-06T12:32:00,MUM-001
RET-0000296,PRD-0037,2024-06-03,1,Damaged,2024-06-03T15:14:00,MUM-001
RET-0000297,PRD-0037,2024-07-14,1,Damaged,2024-07-14T12:18:00,MUM-001
RET-0000298,PRD-0037,2024-07-18,2,Over-ripened,2024-07-18T17:24:00,MUM-001
RET-0000299,PRD-0037,2024-09-10,2,Wrong quantity,2024-09-10T13:21:00,MUM-001
RET-0000300,PRD-0037,2024-09-23,3,Spoiled on arrival,2024-09-23T09:48:00,MUM-001
RET-0000301,PRD-0037,2024-09-26,3,Spoiled on arrival,2024-09-26T11:55:00,MUM-001
RET-0000302,PRD-0037,2024-11-08,2,Damaged,2024-11-08T16:18:00,MUM-001
RET-0000303,PRD-0037,2024-12-09,3,Damaged,2024-12-09T15:00:00,MUM-001
RET-0000304,PRD-0037,2024-12-20,1,Over-ripened,2024-12-20T15:12:00,MUM-001
RET-0000305,PRD-0037,2024-12-31,3,Wrong quantity,2024-12-31T12:32:00,MUM-001
RET-0000306,PRD-0038,2024-01-04,1,Wrong quantity,2024-01-04T16:50:00,MUM-001
RET-0000307,PRD-0038,2024-01-25,2,Damaged,2024-01-25T15:52:00,MUM-001
RET-0000308,PRD-0038,2024-02-01,1,Wrong quantity,2024-02-01T13:30:00,MUM-001
RET-0000309,PRD-0038,2024-06-19,1,Spoiled on arrival,2024-06-19T13:30:00,MUM-001
RET-0000310,PRD-0038,2024-07-18,3,Spoiled on arrival,2024-07-18T14:42:00,MUM-001
RET-0000311,PRD-0038,2024-09-15,1,Over-ripened,2024-09-15T20:30:00,MUM-001
RET-0000312,PRD-0038,2024-10-02,3,Spoiled on arrival,2024-10-02T15:21:00,MUM-001
RET-0000313,PRD-0038,2024-10-05,1,Spoiled on arrival,2024-10-05T20:28:00,MUM-001
RET-0000314,PRD-0038,2024-10-07,2,Over-ripened,2024-10-07T16:17:00,MUM-001
RET-0000315,PRD-0038,2024-10-18,3,Over-ripened,2024-10-18T16:12:00,MUM-001
RET-0000316,PRD-0038,2024-10-26,3,Over-ripened,2024-10-26T18:50:00,MUM-001
RET-0000317,PRD-0038,2024-11-06,3,Damaged,2024-11-06T10:17:00,MUM-001
RET-0000318,PRD-0038,2024-12-30,1,Damaged,2024-12-30T10:17:00,MUM-001
RET-0000319,PRD-0038,2024-12-31,1,Damaged,2024-12-31T09:16:00,MUM-001
RET-0000320,PRD-0039,2024-05-31,3,Wrong quantity,2024-05-31T13:02:00,MUM-001
RET-0000321,PRD-0039,2024-06-08,1,Damaged,2024-06-08T11:07:00,MUM-001
RET-0000322,PRD-0039,2024-06-07,1,Damaged,2024-06-07T13:58:00,MUM-001
RET-0000323,PRD-0039,2024-06-23,3,Over-ripened,2024-06-23T15:32:00,MUM-001
RET-0000324,PRD-0039,2024-07-31,2,Over-ripened,2024-07-31T12:25:00,MUM-001
RET-0000325,PRD-0039,2024-08-23,1,Spoiled on arrival,2024-08-23T15:46:00,MUM-001
RET-0000326,PRD-0039,2024-09-03,2,Wrong quantity,2024-09-03T15:38:00,MUM-001
RET-0000327,PRD-0039,2024-10-27,2,Damaged,2024-10-27T17:58:00,MUM-001
RET-0000328,PRD-0039,2024-12-17,2,Damaged,2024-12-17T15:35:00,MUM-001
RET-0000329,PRD-0039,2024-12-17,1,Damaged,2024-12-17T10:27:00,MUM-001
RET-0000330,PRD-0039,2024-12-31,2,Wrong quantity,2024-12-31T19:03:00,MUM-001
RET-0000331,PRD-0039,2024-12-31,2,Damaged,2024-12-31T17:17:00,MUM-001
RET-0000332,PRD-0040,2024-01-19,3,Wrong quantity,2024-01-19T11:23:00,MUM-001
RET-0000333,PRD-0040,2024-01-13,2,Damaged,2024-01-13T17:27:00,MUM-001
RET-0000334,PRD-0040,2024-03-07,1,Wrong quantity,2024-03-07T19:00:00,MUM-001
RET-0000335,PRD-0040,2024-03-21,1,Over-ripened,2024-03-21T12:09:00,MUM-001
RET-0000336,PRD-0040,2024-04-21,2,Wrong quantity,2024-04-21T10:35:00,MUM-001
RET-0000337,PRD-0040,2024-07-01,3,Damaged,2024-07-01T18:24:00,MUM-001
RET-0000338,PRD-0040,2024-08-30,1,Damaged,2024-08-30T12:16:00,MUM-001
RET-0000339,PRD-0040,2024-09-06,1,Damaged,2024-09-06T20:14:00,MUM-001
RET-0000340,PRD-0040,2024-08-28,2,Over-ripened,2024-08-28T12:18:00,MUM-001
RET-0000341,PRD-0040,2024-09-09,1,Spoiled on arrival,2024-09-09T19:15:00,MUM-001
RET-0000342,PRD-0040,2024-10-04,1,Over-ripened,2024-10-04T15:19:00,MUM-001
RET-0000343,PRD-0040,2024-10-11,3,Spoiled on arrival,2024-10-11T14:21:00,MUM-001
RET-0000344,PRD-0040,2024-10-27,2,Wrong quantity,2024-10-27T16:57:00,MUM-001
RET-0000345,PRD-0041,2024-02-11,2,Damaged,2024-02-11T17:24:00,MUM-001
RET-0000346,PRD-0041,2024-02-13,3,Wrong quantity,2024-02-13T18:47:00,MUM-001
RET-0000347,PRD-0041,2024-03-30,2,Wrong quantity,2024-03-30T15:51:00,MUM-001
RET-0000348,PRD-0041,2024-04-21,3,Over-ripened,2024-04-21T20:18:00,MUM-001
RET-0000349,PRD-0041,2024-05-04,1,Over-ripened,2024-05-04T16:24:00,MUM-001
RET-0000350,PRD-0041,2024-06-05,3,Damaged,2024-06-05T12:28:00,MUM-001
RET-0000351,PRD-0041,2024-06-08,3,Over-ripened,2024-06-08T19:44:00,MUM-001
RET-0000352,PRD-0041,2024-06-27,1,Wrong quantity,2024-06-27T19:52:00,MUM-001
RET-0000353,PRD-0041,2024-07-05,2,Wrong quantity,2024-07-05T15:03:00,MUM-001
RET-0000354,PRD-0041,2024-07-18,1,Wrong quantity,2024-07-18T14:53:00,MUM-001
RET-0000355,PRD-0041,2024-08-12,3,Damaged,2024-08-12T12:11:00,MUM-001
RET-0000356,PRD-0041,2024-09-09,2,Spoiled on arrival,2024-09-09T11:03:00,MUM-001
RET-0000357,PRD-0041,2024-09-14,2,Over-ripened,2024-09-14T11:18:00,MUM-001
RET-0000358,PRD-0041,2024-10-14,3,Spoiled on arrival,2024-10-14T14:49:00,MUM-001
RET-0000359,PRD-0041,2024-12-01,2,Damaged,2024-12-01T18:02:00,MUM-001
RET-0000360,PRD-0041,2024-12-12,2,Wrong quantity,2024-12-12T10:45:00,MUM-001
RET-0000361,PRD-0041,2024-12-22,2,Damaged,2024-12-22T12:41:00,MUM-001
RET-0000362,PRD-0041,2024-12-31,1,Spoiled on arrival,2024-12-31T12:17:00,MUM-001
RET-0000363,PRD-0042,2024-02-09,3,Over-ripened,2024-02-09T15:33:00,MUM-001
RET-0000364,PRD-0042,2024-02-09,1,Wrong quantity,2024-02-09T13:54:00,MUM-001
RET-0000365,PRD-0042,2024-02-19,3,Wrong quantity,2024-02-19T17:01:00,MUM-001
RET-0000366,PRD-0042,2024-03-07,2,Spoiled on arrival,2024-03-07T11:51:00,MUM-001
RET-0000367,PRD-0042,2024-03-20,2,Damaged,2024-03-20T12:25:00,MUM-001
RET-0000368,PRD-0042,2024-04-17,3,Spoiled on arrival,2024-04-17T10:58:00,MUM-001
RET-0000369,PRD-0042,2024-05-15,3,Wrong quantity,2024-05-15T14:31:00,MUM-001
RET-0000370,PRD-0042,2024-06-06,1,Spoiled on arrival,2024-06-06T15:32:00,MUM-001
RET-0000371,PRD-0042,2024-06-15,1,Damaged,2024-06-15T17:57:00,MUM-001
RET-0000372,PRD-0042,2024-06-12,2,Spoiled on arrival,2024-06-12T20:36:00,MUM-001
RET-0000373,PRD-0042,2024-06-23,3,Wrong quantity,2024-06-23T11:40:00,MUM-001
RET-0000374,PRD-0042,2024-06-17,3,Spoiled on arrival,2024-06-17T14:47:00,MUM-001
RET-0000375,PRD-0042,2024-07-07,1,Spoiled on arrival,2024-07-07T12:14:00,MUM-001
RET-0000376,PRD-0042,2024-07-14,3,Damaged,2024-07-14T19:24:00,MUM-001
RET-0000377,PRD-0042,2024-08-26,3,Damaged,2024-08-26T19:50:00,MUM-001
RET-0000378,PRD-0042,2024-09-29,2,Spoiled on arrival,2024-09-29T20:27:00,MUM-001
RET-0000379,PRD-0042,2024-11-20,3,Over-ripened,2024-11-20T16:50:00,MUM-001
RET-0000380,PRD-0042,2024-12-16,1,Over-ripened,2024-12-16T14:05:00,MUM-001
RET-0000381,PRD-0043,2024-01-22,3,Over-ripened,2024-01-22T12:13:00,MUM-001
RET-0000382,PRD-0043,2024-03-11,2,Over-ripened,2024-03-11T14:31:00,MUM-001
RET-0000383,PRD-0043,2024-05-06,3,Spoiled on arrival,2024-05-06T14:11:00,MUM-001
RET-0000384,PRD-0043,2024-05-24,3,Wrong quantity,2024-05-24T14:57:00,MUM-001
RET-0000385,PRD-0043,2024-06-29,3,Wrong quantity,2024-06-29T20:54:00,MUM-001
RET-0000386,PRD-0043,2024-07-05,1,Wrong quantity,2024-07-05T14:03:00,MUM-001
RET-0000387,PRD-0043,2024-08-02,2,Wrong quantity,2024-08-02T20:25:00,MUM-001
RET-0000388,PRD-0043,2024-10-01,1,Spoiled on arrival,2024-10-01T14:29:00,MUM-001
RET-0000389,PRD-0043,2024-10-31,2,Over-ripened,2024-10-31T18:56:00,MUM-001
RET-0000390,PRD-0043,2024-11-07,1,Spoiled on arrival,2024-11-07T12:16:00,MUM-001
RET-0000391,PRD-0043,2024-12-31,2,Over-ripened,2024-12-31T09:48:00,MUM-001
RET-0000392,PRD-0044,2024-01-18,2,Damaged,2024-01-18T12:10:00,MUM-001
RET-0000393,PRD-0044,2024-02-20,2,Over-ripened,2024-02-20T15:29:00,MUM-001
RET-0000394,PRD-0044,2024-03-09,2,Over-ripened,2024-03-09T20:35:00,MUM-001
RET-0000395,PRD-0044,2024-03-14,1,Spoiled on arrival,2024-03-14T09:46:00,MUM-001
RET-0000396,PRD-0044,2024-05-09,3,Damaged,2024-05-09T09:50:00,MUM-001
RET-0000397,PRD-0044,2024-05-16,1,Spoiled on arrival,2024-05-16T12:36:00,MUM-001
RET-0000398,PRD-0044,2024-06-04,3,Wrong quantity,2024-06-04T09:27:00,MUM-001
RET-0000399,PRD-0044,2024-06-01,2,Spoiled on arrival,2024-06-01T18:00:00,MUM-001
RET-0000400,PRD-0044,2024-06-05,2,Wrong quantity,2024-06-05T18:34:00,MUM-001
RET-0000401,PRD-0044,2024-06-03,2,Over-ripened,2024-06-03T20:36:00,MUM-001
RET-0000402,PRD-0044,2024-08-04,3,Damaged,2024-08-04T09:54:00,MUM-001
RET-0000403,PRD-0044,2024-08-25,3,Spoiled on arrival,2024-08-25T17:37:00,MUM-001
RET-0000404,PRD-0044,2024-09-07,2,Wrong quantity,2024-09-07T14:01:00,MUM-001
RET-0000405,PRD-0044,2024-09-26,1,Wrong quantity,2024-09-26T19:33:00,MUM-001
RET-0000406,PRD-0045,2024-01-14,3,Not as described,2024-01-14T18:27:00,MUM-001
RET-0000407,PRD-0045,2024-03-12,1,Not as described,2024-03-12T16:27:00,MUM-001
RET-0000408,PRD-0045,2024-05-24,3,Not as described,2024-05-24T13:21:00,MUM-001
RET-0000409,PRD-0045,2024-06-22,2,Not as described,2024-06-22T09:54:00,MUM-001
RET-0000410,PRD-0045,2024-07-13,1,Not as described,2024-07-13T16:33:00,MUM-001
RET-0000411,PRD-0045,2024-08-24,1,Damaged product,2024-08-24T14:34:00,MUM-001
RET-0000412,PRD-0045,2024-10-30,1,Damaged product,2024-10-30T20:40:00,MUM-001
RET-0000413,PRD-0045,2024-10-21,3,Not as described,2024-10-21T19:57:00,MUM-001
RET-0000414,PRD-0045,2024-11-10,3,Not as described,2024-11-10T12:09:00,MUM-001
RET-0000415,PRD-0045,2024-12-31,3,Damaged product,2024-12-31T10:04:00,MUM-001
RET-0000416,PRD-0046,2024-01-21,3,Defective item,2024-01-21T12:37:00,MUM-001
RET-0000417,PRD-0046,2024-10-25,1,Wrong size,2024-10-25T14:15:00,MUM-001
RET-0000418,PRD-0046,2024-12-30,2,Damaged product,2024-12-30T12:03:00,MUM-001
RET-0000419,PRD-0046,2024-12-31,3,Not as described,2024-12-31T18:59:00,MUM-001
RET-0000420,PRD-0047,2024-01-14,3,Defective item,2024-01-14T19:42:00,MUM-001
RET-0000421,PRD-0047,2024-04-03,2,Not as described,2024-04-03T14:19:00,MUM-001
RET-0000422,PRD-0047,2024-04-10,2,Not as described,2024-04-10T16:46:00,MUM-001
RET-0000423,PRD-0047,2024-05-10,3,Not as described,2024-05-10T16:19:00,MUM-001
RET-0000424,PRD-0047,2024-07-29,1,Damaged product,2024-07-29T10:49:00,MUM-001
RET-0000425,PRD-0047,2024-09-09,1,Defective item,2024-09-09T12:39:00,MUM-001
RET-0000426,PRD-0047,2024-09-08,2,Not as described,2024-09-08T20:11:00,MUM-001
RET-0000427,PRD-0047,2024-11-30,1,Not as described,2024-11-30T12:44:00,MUM-001
RET-0000428,PRD-0047,2024-12-31,2,Damaged product,2024-12-31T10:06:00,MUM-001
RET-0000429,PRD-0048,2024-01-06,1,Damaged product,2024-01-06T12:42:00,MUM-001
RET-0000430,PRD-0048,2024-01-25,2,Defective item,2024-01-25T19:25:00,MUM-001
RET-0000431,PRD-0048,2024-02-29,3,Damaged product,2024-02-29T12:56:00,MUM-001
RET-0000432,PRD-0048,2024-03-06,1,Wrong size,2024-03-06T20:47:00,MUM-001
RET-0000433,PRD-0048,2024-03-16,1,Defective item,2024-03-16T19:35:00,MUM-001
RET-0000434,PRD-0048,2024-07-05,3,Not as described,2024-07-05T10:04:00,MUM-001
RET-0000435,PRD-0048,2024-07-05,2,Not as described,2024-07-05T12:22:00,MUM-001
RET-0000436,PRD-0048,2024-08-29,1,Damaged product,2024-08-29T15:40:00,MUM-001
RET-0000437,PRD-0048,2024-09-06,3,Defective item,2024-09-06T12:39:00,MUM-001
RET-0000438,PRD-0048,2024-11-19,1,Wrong size,2024-11-19T13:07:00,MUM-001
RET-0000439,PRD-0049,2024-04-06,2,Defective item,2024-04-06T11:19:00,MUM-001
RET-0000440,PRD-0049,2024-05-07,1,Damaged product,2024-05-07T16:59:00,MUM-001
RET-0000441,PRD-0049,2024-07-03,3,Not as described,2024-07-03T09:28:00,MUM-001
RET-0000442,PRD-0049,2024-08-05,1,Defective item,2024-08-05T20:25:00,MUM-001
RET-0000443,PRD-0049,2024-08-24,3,Not as described,2024-08-24T10:21:00,MUM-001
RET-0000444,PRD-0049,2024-09-04,2,Wrong size,2024-09-04T09:43:00,MUM-001
RET-0000445,PRD-0049,2024-09-17,3,Wrong size,2024-09-17T10:15:00,MUM-001
RET-0000446,PRD-0049,2024-12-24,2,Wrong size,2024-12-24T10:50:00,MUM-001
RET-0000447,PRD-0050,2024-01-17,2,Defective item,2024-01-17T09:02:00,MUM-001
RET-0000448,PRD-0050,2024-03-05,3,Wrong size,2024-03-05T18:05:00,MUM-001
RET-0000449,PRD-0050,2024-03-21,3,Not as described,2024-03-21T17:41:00,MUM-001
RET-0000450,PRD-0050,2024-04-20,3,Wrong size,2024-04-20T19:42:00,MUM-001
RET-0000451,PRD-0050,2024-05-27,1,Wrong size,2024-05-27T16:44:00,MUM-001
RET-0000452,PRD-0050,2024-07-20,3,Defective item,2024-07-20T14:23:00,MUM-001
RET-0000453,PRD-0050,2024-07-20,2,Damaged product,2024-07-20T15:53:00,MUM-001
RET-0000454,PRD-0050,2024-09-03,1,Wrong size,2024-09-03T16:37:00,MUM-001
RET-0000455,PRD-0050,2024-09-27,1,Wrong size,2024-09-27T10:31:00,MUM-001
RET-0000456,PRD-0050,2024-11-09,2,Damaged product,2024-11-09T09:21:00,MUM-001
RET-0000457,PRD-0051,2024-02-17,2,Wrong size,2024-02-17T20:14:00,MUM-001
RET-0000458,PRD-0051,2024-07-28,3,Wrong size,2024-07-28T09:09:00,MUM-001
RET-0000459,PRD-0051,2024-09-18,1,Not as described,2024-09-18T11:05:00,MUM-001
RET-0000460,PRD-0051,2024-10-17,2,Damaged product,2024-10-17T15:20:00,MUM-001
RET-0000461,PRD-0052,2024-01-30,3,Defective item,2024-01-30T16:47:00,MUM-001
RET-0000462,PRD-0052,2024-03-09,2,Not as described,2024-03-09T13:57:00,MUM-001
RET-0000463,PRD-0052,2024-10-26,1,Not as described,2024-10-26T20:21:00,MUM-001
RET-0000464,PRD-0052,2024-12-22,2,Defective item,2024-12-22T11:13:00,MUM-001
RET-0000465,PRD-0053,2024-07-07,2,Defective item,2024-07-07T20:28:00,MUM-001
RET-0000466,PRD-0053,2024-07-20,1,Not as described,2024-07-20T12:35:00,MUM-001
RET-0000467,PRD-0053,2024-10-04,1,Not as described,2024-10-04T11:53:00,MUM-001
RET-0000468,PRD-0054,2024-05-13,3,Wrong size,2024-05-13T13:52:00,MUM-001
RET-0000469,PRD-0054,2024-06-15,3,Damaged product,2024-06-15T20:33:00,MUM-001
RET-0000470,PRD-0054,2024-07-07,2,Wrong size,2024-07-07T20:19:00,MUM-001
RET-0000471,PRD-0054,2024-06-28,2,Damaged product,2024-06-28T10:31:00,MUM-001
RET-0000472,PRD-0054,2024-07-19,1,Defective item,2024-07-19T14:15:00,MUM-001
RET-0000473,PRD-0054,2024-10-30,3,Damaged product,2024-10-30T14:09:00,MUM-001
RET-0000474,PRD-0054,2024-12-12,2,Damaged product,2024-12-12T11:12:00,MUM-001
RET-0000475,PRD-0055,2024-03-05,3,Allergic reaction,2024-03-05T18:41:00,MUM-001
RET-0000476,PRD-0055,2024-03-13,2,Allergic reaction,2024-03-13T12:54:00,MUM-001
RET-0000477,PRD-0055,2024-06-05,1,Damaged packaging,2024-06-05T19:45:00,MUM-001
RET-0000478,PRD-0055,2024-09-05,2,Expired,2024-09-05T16:45:00,MUM-001
RET-0000479,PRD-0055,2024-11-08,2,Damaged packaging,2024-11-08T14:17:00,MUM-001
RET-0000480,PRD-0056,2024-01-07,2,Expired,2024-01-07T13:43:00,MUM-001
RET-0000481,PRD-0056,2024-03-13,2,Wrong variant,2024-03-13T13:33:00,MUM-001
RET-0000482,PRD-0056,2024-04-28,1,Wrong variant,2024-04-28T15:24:00,MUM-001
RET-0000483,PRD-0056,2024-08-04,3,Damaged packaging,2024-08-04T15:47:00,MUM-001
RET-0000484,PRD-0056,2024-10-21,1,Damaged packaging,2024-10-21T20:59:00,MUM-001
RET-0000485,PRD-0056,2024-12-05,2,Damaged packaging,2024-12-05T19:10:00,MUM-001
RET-0000486,PRD-0057,2024-02-07,2,Wrong variant,2024-02-07T20:49:00,MUM-001
RET-0000487,PRD-0057,2024-02-14,3,Allergic reaction,2024-02-14T15:07:00,MUM-001
RET-0000488,PRD-0057,2024-03-15,2,Wrong variant,2024-03-15T13:46:00,MUM-001
RET-0000489,PRD-0057,2024-05-03,3,Wrong variant,2024-05-03T14:02:00,MUM-001
RET-0000490,PRD-0057,2024-06-05,1,Expired,2024-06-05T20:23:00,MUM-001
RET-0000491,PRD-0057,2024-10-21,3,Damaged packaging,2024-10-21T19:27:00,MUM-001
RET-0000492,PRD-0057,2024-10-27,2,Damaged packaging,2024-10-27T19:33:00,MUM-001
RET-0000493,PRD-0057,2024-12-20,1,Damaged packaging,2024-12-20T20:40:00,MUM-001
RET-0000494,PRD-0057,2024-12-31,1,Wrong variant,2024-12-31T09:24:00,MUM-001
RET-0000495,PRD-0058,2024-02-06,1,Allergic reaction,2024-02-06T11:18:00,MUM-001
RET-0000496,PRD-0058,2024-02-01,3,Expired,2024-02-01T17:45:00,MUM-001
RET-0000497,PRD-0058,2024-02-09,3,Expired,2024-02-09T11:29:00,MUM-001
RET-0000498,PRD-0058,2024-04-13,2,Allergic reaction,2024-04-13T11:34:00,MUM-001
RET-0000499,PRD-0058,2024-05-24,1,Expired,2024-05-24T13:40:00,MUM-001
RET-0000500,PRD-0058,2024-06-09,1,Expired,2024-06-09T10:26:00,MUM-001
RET-0000501,PRD-0058,2024-06-14,3,Expired,2024-06-14T20:53:00,MUM-001
RET-0000502,PRD-0058,2024-10-17,2,Damaged packaging,2024-10-17T10:43:00,MUM-001
RET-0000503,PRD-0058,2024-11-23,1,Wrong variant,2024-11-23T11:44:00,MUM-001
RET-0000504,PRD-0058,2024-12-23,2,Damaged packaging,2024-12-23T20:25:00,MUM-001
RET-0000505,PRD-0059,2024-01-19,3,Wrong variant,2024-01-19T15:59:00,MUM-001
RET-0000506,PRD-0059,2024-01-30,3,Wrong variant,2024-01-30T18:56:00,MUM-001
RET-0000507,PRD-0059,2024-02-29,3,Damaged packaging,2024-02-29T09:53:00,MUM-001
RET-0000508,PRD-0059,2024-03-15,1,Wrong variant,2024-03-15T14:46:00,MUM-001
RET-0000509,PRD-0059,2024-06-05,2,Wrong variant,2024-06-05T15:39:00,MUM-001
RET-0000510,PRD-0059,2024-08-05,3,Damaged packaging,2024-08-05T12:46:00,MUM-001
RET-0000511,PRD-0059,2024-10-31,1,Wrong variant,2024-10-31T15:39:00,MUM-001
RET-0000512,PRD-0060,2024-01-20,2,Wrong variant,2024-01-20T14:27:00,MUM-001
RET-0000513,PRD-0060,2024-02-02,2,Expired,2024-02-02T18:32:00,MUM-001
RET-0000514,PRD-0060,2024-05-12,3,Wrong variant,2024-05-12T17:33:00,MUM-001
RET-0000515,PRD-0060,2024-07-13,3,Wrong variant,2024-07-13T20:14:00,MUM-001
RET-0000516,PRD-0060,2024-09-02,2,Wrong variant,2024-09-02T12:15:00,MUM-001
RET-0000517,PRD-0060,2024-09-11,1,Damaged packaging,2024-09-11T19:21:00,MUM-001
RET-0000518,PRD-0060,2024-10-19,3,Expired,2024-10-19T18:04:00,MUM-001
RET-0000519,PRD-0060,2024-11-15,2,Wrong variant,2024-11-15T15:19:00,MUM-001
RET-0000520,PRD-0060,2024-11-20,2,Allergic reaction,2024-11-20T18:01:00,MUM-001
RET-0000521,PRD-0060,2024-12-31,1,Wrong variant,2024-12-31T09:12:00,MUM-001
RET-0000522,PRD-0061,2024-02-27,1,Wrong variant,2024-02-27T14:52:00,MUM-001
RET-0000523,PRD-0061,2024-02-24,3,Expired,2024-02-24T10:39:00,MUM-001
RET-0000524,PRD-0061,2024-04-18,1,Allergic reaction,2024-04-18T15:53:00,MUM-001
RET-0000525,PRD-0061,2024-05-10,2,Wrong variant,2024-05-10T10:55:00,MUM-001
RET-0000526,PRD-0061,2024-07-13,1,Damaged packaging,2024-07-13T12:24:00,MUM-001
RET-0000527,PRD-0061,2024-07-14,1,Damaged packaging,2024-07-14T11:33:00,MUM-001
RET-0000528,PRD-0061,2024-08-03,2,Expired,2024-08-03T11:15:00,MUM-001
RET-0000529,PRD-0061,2024-09-03,2,Damaged packaging,2024-09-03T15:06:00,MUM-001
RET-0000530,PRD-0061,2024-11-11,1,Expired,2024-11-11T17:42:00,MUM-001
RET-0000531,PRD-0061,2024-11-18,3,Allergic reaction,2024-11-18T20:03:00,MUM-001
RET-0000532,PRD-0062,2024-02-17,1,Allergic reaction,2024-02-17T10:16:00,MUM-001
RET-0000533,PRD-0062,2024-04-08,1,Wrong variant,2024-04-08T16:25:00,MUM-001
RET-0000534,PRD-0062,2024-05-17,3,Expired,2024-05-17T17:22:00,MUM-001
RET-0000535,PRD-0062,2024-06-02,3,Expired,2024-06-02T12:20:00,MUM-001
RET-0000536,PRD-0062,2024-05-31,1,Allergic reaction,2024-05-31T19:19:00,MUM-001
RET-0000537,PRD-0062,2024-07-18,2,Wrong variant,2024-07-18T13:51:00,MUM-001
RET-0000538,PRD-0062,2024-08-09,2,Expired,2024-08-09T17:25:00,MUM-001
RET-0000539,PRD-0062,2024-08-13,1,Wrong variant,2024-08-13T18:57:00,MUM-001
RET-0000540,PRD-0062,2024-09-03,1,Damaged packaging,2024-09-03T19:15:00,MUM-001
RET-0000541,PRD-0062,2024-09-12,2,Wrong variant,2024-09-12T12:14:00,MUM-001
RET-0000542,PRD-0062,2024-09-24,1,Allergic reaction,2024-09-24T17:56:00,MUM-001
RET-0000543,PRD-0062,2024-09-27,3,Allergic reaction,2024-09-27T12:47:00,MUM-001
RET-0000544,PRD-0062,2024-10-10,1,Wrong variant,2024-10-10T12:55:00,MUM-001
RET-0000545,PRD-0062,2024-11-08,3,Allergic reaction,2024-11-08T18:39:00,MUM-001
RET-0000546,PRD-0062,2024-11-25,1,Damaged packaging,2024-11-25T19:19:00,MUM-001
RET-0000547,PRD-0063,2024-01-15,1,Allergic reaction,2024-01-15T15:04:00,MUM-001
RET-0000548,PRD-0063,2024-01-20,1,Damaged packaging,2024-01-20T14:09:00,MUM-001
RET-0000549,PRD-0063,2024-01-24,3,Expired,2024-01-24T16:29:00,MUM-001
RET-0000550,PRD-0063,2024-01-30,3,Wrong variant,2024-01-30T14:27:00,MUM-001
RET-0000551,PRD-0063,2024-04-19,1,Wrong variant,2024-04-19T18:42:00,MUM-001
RET-0000552,PRD-0063,2024-04-20,2,Allergic reaction,2024-04-20T09:52:00,MUM-001
RET-0000553,PRD-0063,2024-05-09,2,Allergic reaction,2024-05-09T18:50:00,MUM-001
RET-0000554,PRD-0063,2024-06-04,3,Expired,2024-06-04T15:58:00,MUM-001
RET-0000555,PRD-0063,2024-07-04,2,Wrong variant,2024-07-04T11:18:00,MUM-001
RET-0000556,PRD-0063,2024-07-11,2,Expired,2024-07-11T10:19:00,MUM-001
RET-0000557,PRD-0063,2024-08-17,2,Expired,2024-08-17T20:28:00,MUM-001
RET-0000558,PRD-0063,2024-09-06,2,Expired,2024-09-06T11:59:00,MUM-001
RET-0000559,PRD-0063,2024-11-19,1,Expired,2024-11-19T11:26:00,MUM-001
RET-0000560,PRD-0063,2024-12-08,3,Expired,2024-12-08T19:43:00,MUM-001
RET-0000561,PRD-0063,2024-12-16,2,Damaged packaging,2024-12-16T20:22:00,MUM-001
RET-0000562,PRD-0063,2024-12-31,1,Damaged packaging,2024-12-31T13:03:00,MUM-001
RET-0000563,PRD-0064,2024-04-27,1,Allergic reaction,2024-04-27T19:10:00,MUM-001
RET-0000564,PRD-0064,2024-06-29,3,Allergic reaction,2024-06-29T13:55:00,MUM-001
RET-0000565,PRD-0064,2024-07-10,2,Damaged packaging,2024-07-10T10:07:00,MUM-001
RET-0000566,PRD-0064,2024-07-30,2,Damaged packaging,2024-07-30T12:09:00,MUM-001
RET-0000567,PRD-0064,2024-08-20,2,Allergic reaction,2024-08-20T16:24:00,MUM-001
RET-0000568,PRD-0064,2024-09-01,1,Wrong variant,2024-09-01T12:53:00,MUM-001
RET-0000569,PRD-0064,2024-09-09,1,Allergic reaction,2024-09-09T20:09:00,MUM-001
RET-0000570,PRD-0064,2024-09-23,3,Allergic reaction,2024-09-23T19:03:00,MUM-001
RET-0000571,PRD-0064,2024-09-25,2,Damaged packaging,2024-09-25T11:35:00,MUM-001
RET-0000572,PRD-0064,2024-11-02,2,Expired,2024-11-02T09:36:00,MUM-001
